# Residuals   
# Time        	p_rgh         
7.369         	3.556300e-05
7.37          	3.556810e-05
7.371         	3.557370e-05
7.372         	3.557910e-05
7.373         	3.558450e-05
7.374         	3.558980e-05
7.375         	3.559520e-05
7.376         	3.560040e-05
7.377         	3.560570e-05
7.378         	3.561110e-05
7.379         	3.561650e-05
7.38          	3.562190e-05
7.381         	3.562730e-05
7.382         	3.563260e-05
7.383         	3.563820e-05
7.384         	3.564390e-05
7.385         	3.564960e-05
7.386         	3.565520e-05
7.387         	3.566080e-05
7.388         	3.566640e-05
7.389         	3.567200e-05
7.39          	3.567760e-05
7.391         	3.568320e-05
7.392         	3.568880e-05
7.393         	3.569440e-05
7.394         	3.570000e-05
7.395         	3.570550e-05
7.396         	3.571110e-05
7.397         	3.571680e-05
7.398         	3.572240e-05
7.399         	3.572800e-05
7.4           	3.573360e-05
7.401         	3.573920e-05
7.402         	3.574470e-05
7.403         	3.575020e-05
7.404         	3.575570e-05
7.405         	3.576110e-05
7.406         	3.576660e-05
7.407         	3.577210e-05
7.408         	3.577750e-05
7.409         	3.578300e-05
7.41          	3.578840e-05
7.411         	3.581890e-05
7.412         	3.582530e-05
7.413         	3.583080e-05
7.414         	3.583630e-05
7.415         	3.584180e-05
7.416         	3.584770e-05
7.417         	3.585330e-05
7.418         	3.585870e-05
7.419         	3.586430e-05
7.42          	3.587010e-05
7.421         	3.587590e-05
7.422         	3.588170e-05
7.423         	3.588740e-05
7.424         	3.589320e-05
7.425         	3.589890e-05
7.426         	3.590460e-05
7.427         	3.591040e-05
7.428         	3.591610e-05
7.429         	3.592180e-05
7.43          	3.592750e-05
7.431         	3.593310e-05
7.432         	3.593880e-05
7.433         	3.594450e-05
7.434         	3.595020e-05
7.435         	3.595600e-05
7.436         	3.596170e-05
7.437         	3.596750e-05
7.438         	3.597320e-05
7.439         	3.597880e-05
7.44          	3.598450e-05
7.441         	3.598830e-05
7.442         	3.599280e-05
7.443         	3.599850e-05
7.444         	3.600420e-05
7.445         	3.600990e-05
7.446         	3.601550e-05
7.447         	3.602120e-05
7.448         	3.602680e-05
7.449         	3.603240e-05
7.45          	3.603810e-05
7.451         	3.604360e-05
7.452         	3.604920e-05
7.453         	3.605490e-05
7.454         	3.606050e-05
7.455         	3.606610e-05
7.456         	3.607160e-05
7.457         	3.607720e-05
7.458         	3.608270e-05
7.459         	3.608830e-05
7.46          	3.609380e-05
7.461         	3.609930e-05
7.462         	3.610480e-05
7.463         	3.611030e-05
7.464         	3.611580e-05
7.465         	3.612120e-05
7.466         	3.612660e-05
7.467         	3.613200e-05
7.468         	3.613740e-05
7.469         	3.614280e-05
7.47          	3.614810e-05
7.471         	3.615350e-05
7.472         	3.615880e-05
7.473         	3.616410e-05
7.474         	3.616950e-05
7.475         	3.617490e-05
7.476         	3.618000e-05
7.477         	3.618530e-05
7.478         	3.619060e-05
7.479         	3.619590e-05
7.48          	3.620120e-05
7.481         	3.620650e-05
7.482         	3.621180e-05
7.483         	3.621710e-05
7.484         	3.622230e-05
7.485         	3.622760e-05
7.486         	3.623280e-05
7.487         	3.623810e-05
7.488         	3.624330e-05
7.489         	3.624860e-05
7.49          	3.625390e-05
7.491         	3.625920e-05
7.492         	3.626450e-05
7.493         	3.626970e-05
7.494         	3.627500e-05
7.495         	3.628020e-05
7.496         	3.628550e-05
7.497         	3.629070e-05
7.498         	3.629600e-05
7.499         	3.630120e-05
7.5           	3.630650e-05
7.501         	3.631170e-05
7.502         	3.631690e-05
7.503         	3.632210e-05
7.504         	3.632730e-05
7.505         	3.633240e-05
7.506         	3.633760e-05
7.507         	3.634280e-05
7.508         	3.634790e-05
7.509         	3.635300e-05
7.51          	3.635820e-05
7.511         	3.636330e-05
7.512         	3.636840e-05
7.513         	3.637340e-05
7.514         	3.637850e-05
7.515         	3.638380e-05
7.516         	3.638930e-05
7.517         	3.639470e-05
7.518         	3.640020e-05
7.519         	3.640570e-05
7.52          	3.641110e-05
7.521         	3.641660e-05
7.522         	3.642220e-05
7.523         	3.642790e-05
7.524         	3.643350e-05
7.525         	3.643930e-05
7.526         	3.644510e-05
7.527         	3.645090e-05
7.528         	3.645660e-05
7.529         	3.646240e-05
7.53          	3.646810e-05
7.531         	3.647380e-05
7.532         	3.647950e-05
7.533         	3.648530e-05
7.534         	3.649100e-05
7.535         	3.649670e-05
7.536         	3.650240e-05
7.537         	3.650810e-05
7.538         	3.651380e-05
7.539         	3.651930e-05
7.54          	3.652470e-05
7.541         	3.653010e-05
7.542         	3.653560e-05
7.543         	3.654110e-05
7.544         	3.654670e-05
7.545         	3.655270e-05
7.546         	3.655860e-05
7.547         	3.656450e-05
7.548         	3.657040e-05
7.549         	3.657630e-05
7.55          	3.658210e-05
7.551         	3.658790e-05
7.552         	3.659370e-05
7.553         	3.659950e-05
7.554         	3.660530e-05
7.555         	3.661100e-05
7.556         	3.661670e-05
7.557         	3.662240e-05
7.558         	3.662810e-05
7.559         	3.663370e-05
7.56          	3.663940e-05
7.561         	3.664500e-05
7.562         	3.665060e-05
7.563         	3.665620e-05
7.564         	3.666180e-05
7.565         	3.666740e-05
7.566         	3.667290e-05
7.567         	3.667850e-05
7.568         	3.668400e-05
7.569         	3.668950e-05
7.57          	3.669500e-05
7.571         	3.670050e-05
7.572         	3.670590e-05
7.573         	3.671140e-05
7.574         	3.671680e-05
7.575         	3.672220e-05
7.576         	3.672760e-05
7.577         	3.673300e-05
7.578         	3.673840e-05
7.579         	3.674390e-05
7.58          	3.674940e-05
7.581         	3.675480e-05
7.582         	3.676020e-05
7.583         	3.676570e-05
7.584         	3.677110e-05
7.585         	3.677650e-05
7.586         	3.678190e-05
7.587         	3.678730e-05
7.588         	3.679270e-05
7.589         	3.679800e-05
7.59          	3.680340e-05
7.591         	3.680870e-05
7.592         	3.681400e-05
7.593         	3.681940e-05
7.594         	3.682470e-05
7.595         	3.683000e-05
7.596         	3.683520e-05
7.597         	3.684040e-05
7.598         	3.684550e-05
7.599         	3.685080e-05
7.6           	3.685610e-05
7.601         	3.686140e-05
7.602         	3.686670e-05
7.603         	3.687190e-05
7.604         	3.687720e-05
7.605         	3.688250e-05
7.606         	3.688770e-05
7.607         	3.689290e-05
7.608         	3.689810e-05
7.609         	3.690330e-05
7.61          	3.690850e-05
7.611         	3.691360e-05
7.612         	3.691870e-05
7.613         	3.692390e-05
7.614         	3.692900e-05
7.615         	3.693400e-05
7.616         	3.693910e-05
7.617         	3.694420e-05
7.618         	3.694930e-05
7.619         	3.695440e-05
7.62          	3.695950e-05
7.621         	3.696450e-05
7.622         	3.696960e-05
7.623         	3.697460e-05
7.624         	3.697930e-05
7.625         	3.698430e-05
7.626         	3.698930e-05
7.627         	3.699430e-05
7.628         	3.699930e-05
7.629         	3.700440e-05
7.63          	3.700970e-05
7.631         	3.701500e-05
7.632         	3.702030e-05
7.633         	3.702570e-05
7.634         	3.703100e-05
7.635         	3.703630e-05
7.636         	3.704150e-05
7.637         	3.704680e-05
7.638         	3.705210e-05
7.639         	3.705740e-05
7.64          	3.706270e-05
7.641         	3.706830e-05
7.642         	3.707390e-05
7.643         	3.707950e-05
7.644         	3.708500e-05
7.645         	3.709050e-05
7.646         	3.709610e-05
7.647         	3.710160e-05
7.648         	3.710710e-05
7.649         	3.711250e-05
7.65          	3.711800e-05
7.651         	3.712350e-05
7.652         	3.712890e-05
7.653         	3.713440e-05
7.654         	3.713980e-05
7.655         	3.714520e-05
7.656         	3.715060e-05
7.657         	3.715600e-05
7.658         	3.716140e-05
7.659         	3.716690e-05
7.66          	3.717240e-05
7.661         	3.717780e-05
7.662         	3.718330e-05
7.663         	3.718870e-05
7.664         	3.719410e-05
7.665         	3.719960e-05
7.666         	3.720500e-05
7.667         	3.721030e-05
7.668         	3.721570e-05
7.669         	3.722100e-05
7.67          	3.722630e-05
7.671         	3.723170e-05
7.672         	3.723710e-05
7.673         	3.724280e-05
7.674         	3.724840e-05
7.675         	3.725400e-05
7.676         	3.725990e-05
7.677         	3.726590e-05
7.678         	3.727200e-05
7.679         	3.727800e-05
7.68          	3.728400e-05
7.681         	3.729000e-05
7.682         	3.729600e-05
7.683         	3.730300e-05
7.684         	3.730970e-05
7.685         	3.731570e-05
7.686         	3.732160e-05
7.687         	3.732770e-05
7.688         	3.733380e-05
7.689         	3.733990e-05
7.69          	3.734590e-05
7.691         	3.735200e-05
7.692         	3.735810e-05
7.693         	3.736410e-05
7.694         	3.737020e-05
7.695         	3.737620e-05
7.696         	3.738220e-05
7.697         	3.738820e-05
7.698         	3.739430e-05
7.699         	3.740030e-05
7.7           	3.740620e-05
7.701         	3.741220e-05
7.702         	3.741830e-05
7.703         	3.742430e-05
7.704         	3.743030e-05
7.705         	3.743630e-05
7.706         	3.744230e-05
7.707         	3.744830e-05
7.708         	3.745420e-05
7.709         	3.746020e-05
7.71          	3.746610e-05
7.711         	3.747210e-05
7.712         	3.747810e-05
7.713         	3.748400e-05
7.714         	3.748990e-05
7.715         	3.749580e-05
7.716         	3.750170e-05
7.717         	3.750760e-05
7.718         	3.751350e-05
7.719         	3.751950e-05
7.72          	3.752540e-05
7.721         	3.753120e-05
7.722         	3.753720e-05
7.723         	3.754310e-05
7.724         	3.754900e-05
7.725         	3.755490e-05
7.726         	3.756070e-05
7.727         	3.756660e-05
7.728         	3.757240e-05
7.729         	3.757820e-05
7.73          	3.758410e-05
7.731         	3.758990e-05
7.732         	3.759570e-05
7.733         	3.760150e-05
7.734         	3.760720e-05
7.735         	3.761300e-05
7.736         	3.761870e-05
7.737         	3.762440e-05
7.738         	3.763010e-05
7.739         	3.763580e-05
7.74          	3.764150e-05
7.741         	3.764710e-05
7.742         	3.765280e-05
7.743         	3.765840e-05
7.744         	3.766410e-05
7.745         	3.766970e-05
7.746         	3.767530e-05
7.747         	3.768080e-05
7.748         	3.768640e-05
7.749         	3.769200e-05
7.75          	3.769740e-05
7.751         	3.770270e-05
7.752         	3.770800e-05
7.753         	3.771310e-05
7.754         	3.771840e-05
7.755         	3.772370e-05
7.756         	3.772910e-05
7.757         	3.773450e-05
7.758         	3.773990e-05
7.759         	3.774520e-05
7.76          	3.775060e-05
7.761         	3.775590e-05
7.762         	3.776120e-05
7.763         	3.776650e-05
7.764         	3.777170e-05
7.765         	3.777700e-05
7.766         	3.778220e-05
7.767         	3.778750e-05
7.768         	3.779270e-05
7.769         	3.779820e-05
7.77          	3.780370e-05
7.771         	3.780930e-05
7.772         	3.781480e-05
7.773         	3.782040e-05
7.774         	3.782590e-05
7.775         	3.783150e-05
7.776         	3.783700e-05
7.777         	3.784250e-05
7.778         	3.784800e-05
7.779         	3.785350e-05
7.78          	3.785890e-05
7.781         	3.786440e-05
7.782         	3.786990e-05
7.783         	3.787540e-05
7.784         	3.788080e-05
7.785         	3.788630e-05
7.786         	3.789170e-05
7.787         	3.789720e-05
7.788         	3.790260e-05
7.789         	3.790790e-05
7.79          	3.791340e-05
7.791         	3.791920e-05
7.792         	3.792490e-05
7.793         	3.793060e-05
7.794         	3.793630e-05
7.795         	3.794200e-05
7.796         	3.794760e-05
7.797         	3.795330e-05
7.798         	3.795890e-05
7.799         	3.796440e-05
7.8           	3.796980e-05
7.801         	3.797530e-05
7.802         	3.798080e-05
7.803         	3.798630e-05
7.804         	3.799170e-05
7.805         	3.799730e-05
7.806         	3.800300e-05
7.807         	3.800870e-05
7.808         	3.801430e-05
7.809         	3.802000e-05
7.81          	3.802540e-05
7.811         	3.803130e-05
7.812         	3.803740e-05
7.813         	3.804350e-05
7.814         	3.804950e-05
7.815         	3.805540e-05
7.816         	3.806130e-05
7.817         	3.806710e-05
7.818         	3.807290e-05
7.819         	3.807870e-05
7.82          	3.808440e-05
7.821         	3.809010e-05
7.822         	3.809580e-05
7.823         	3.810150e-05
7.824         	3.810720e-05
7.825         	3.811280e-05
7.826         	3.811840e-05
7.827         	3.812400e-05
7.828         	3.812950e-05
7.829         	3.813510e-05
7.83          	3.814060e-05
7.831         	3.814610e-05
7.832         	3.815160e-05
7.833         	3.815710e-05
7.834         	3.816250e-05
7.835         	3.816800e-05
7.836         	3.817340e-05
7.837         	3.817880e-05
7.838         	3.818420e-05
7.839         	3.818950e-05
7.84          	3.819490e-05
7.841         	3.820010e-05
7.842         	3.820540e-05
7.843         	3.821070e-05
7.844         	3.821600e-05
7.845         	3.822130e-05
7.846         	3.822670e-05
7.847         	3.823200e-05
7.848         	3.823720e-05
7.849         	3.824250e-05
7.85          	3.824770e-05
7.851         	3.825290e-05
7.852         	3.825810e-05
7.853         	3.826320e-05
7.854         	3.826830e-05
7.855         	3.827350e-05
7.856         	3.827860e-05
7.857         	3.828370e-05
7.858         	3.828880e-05
7.859         	3.829390e-05
7.86          	3.829900e-05
7.861         	3.830400e-05
7.862         	3.830910e-05
7.863         	3.831410e-05
7.864         	3.834380e-05
7.865         	3.835000e-05
7.866         	3.835520e-05
7.867         	3.836030e-05
7.868         	3.836550e-05
7.869         	3.837060e-05
7.87          	3.837570e-05
7.871         	3.838080e-05
7.872         	3.838580e-05
7.873         	3.839090e-05
7.874         	3.839590e-05
7.875         	3.840100e-05
7.876         	3.840620e-05
7.877         	3.841130e-05
7.878         	3.841640e-05
7.879         	3.842150e-05
7.88          	3.842660e-05
7.881         	3.843160e-05
7.882         	3.843250e-05
7.883         	3.843690e-05
7.884         	3.844190e-05
7.885         	3.844700e-05
7.886         	3.845190e-05
7.887         	3.845690e-05
7.888         	3.846190e-05
7.889         	3.846690e-05
7.89          	3.847190e-05
7.891         	3.847680e-05
7.892         	3.848180e-05
7.893         	3.848670e-05
7.894         	3.849160e-05
7.895         	3.849670e-05
7.896         	3.850200e-05
7.897         	3.850730e-05
7.898         	3.851290e-05
7.899         	3.851860e-05
7.9           	3.852420e-05
7.901         	3.852980e-05
7.902         	3.853540e-05
7.903         	3.854110e-05
7.904         	3.854660e-05
7.905         	3.855220e-05
7.906         	3.855780e-05
7.907         	3.856330e-05
7.908         	3.856890e-05
7.909         	3.857440e-05
7.91          	3.858000e-05
7.911         	3.858550e-05
7.912         	3.859090e-05
7.913         	3.859640e-05
7.914         	3.860180e-05
7.915         	3.860720e-05
7.916         	3.861260e-05
7.917         	3.861800e-05
7.918         	3.862340e-05
7.919         	3.862880e-05
7.92          	3.863410e-05
7.921         	3.863940e-05
7.922         	3.864480e-05
7.923         	3.865010e-05
7.924         	3.865540e-05
7.925         	3.866070e-05
7.926         	3.866590e-05
7.927         	3.867120e-05
7.928         	3.867650e-05
7.929         	3.868170e-05
7.93          	3.868700e-05
7.931         	3.869220e-05
7.932         	3.869770e-05
7.933         	3.870330e-05
7.934         	3.870890e-05
7.935         	3.871450e-05
7.936         	3.872010e-05
7.937         	3.872570e-05
7.938         	3.873130e-05
7.939         	3.873720e-05
7.94          	3.874300e-05
7.941         	3.874860e-05
7.942         	3.875430e-05
7.943         	3.875990e-05
7.944         	3.876540e-05
7.945         	3.877100e-05
7.946         	3.877660e-05
7.947         	3.878210e-05
7.948         	3.878760e-05
7.949         	3.879310e-05
7.95          	3.879860e-05
7.951         	3.880410e-05
7.952         	3.880960e-05
7.953         	3.881510e-05
7.954         	3.882050e-05
7.955         	3.882590e-05
7.956         	3.883130e-05
7.957         	3.883680e-05
7.958         	3.884220e-05
7.959         	3.884760e-05
7.96          	3.885300e-05
7.961         	3.885850e-05
7.962         	3.886420e-05
7.963         	3.886980e-05
7.964         	3.887540e-05
7.965         	3.888120e-05
7.966         	3.888710e-05
7.967         	3.889290e-05
7.968         	3.889870e-05
7.969         	3.890450e-05
7.97          	3.891020e-05
7.971         	3.891600e-05
7.972         	3.892200e-05
7.973         	3.892790e-05
7.974         	3.893380e-05
7.975         	3.893970e-05
7.976         	3.894540e-05
7.977         	3.895120e-05
7.978         	3.895690e-05
7.979         	3.896270e-05
7.98          	3.896860e-05
7.981         	3.897440e-05
7.982         	3.898020e-05
7.983         	3.898610e-05
7.984         	3.899210e-05
7.985         	3.899820e-05
7.986         	3.900410e-05
7.987         	3.901010e-05
7.988         	3.901600e-05
7.989         	3.902190e-05
7.99          	3.902780e-05
7.991         	3.903360e-05
7.992         	3.903940e-05
7.993         	3.904520e-05
7.994         	3.905100e-05
7.995         	3.905670e-05
7.996         	3.906250e-05
7.997         	3.906820e-05
7.998         	3.907380e-05
7.999         	3.907950e-05
8             	3.908510e-05
8.001         	3.909080e-05
8.002         	3.909640e-05
8.003         	3.910200e-05
8.004         	3.910760e-05
8.005         	3.911320e-05
8.006         	3.911880e-05
8.007         	3.912440e-05
8.008         	3.912990e-05
8.009         	3.913550e-05
8.01          	3.914110e-05
8.011         	3.914660e-05
8.012         	3.915210e-05
8.013         	3.915770e-05
8.014         	3.916320e-05
8.015         	3.916870e-05
8.016         	3.917420e-05
8.017         	3.917970e-05
8.018         	3.918510e-05
8.019         	3.919060e-05
8.02          	3.919630e-05
8.021         	3.920210e-05
8.022         	3.920790e-05
8.023         	3.921370e-05
8.024         	3.921950e-05
8.025         	3.922530e-05
8.026         	3.923110e-05
8.027         	3.923690e-05
8.028         	3.924270e-05
8.029         	3.924850e-05
8.03          	3.925430e-05
8.031         	3.926000e-05
8.032         	3.926580e-05
8.033         	3.927150e-05
8.034         	3.927730e-05
8.035         	3.928310e-05
8.036         	3.928880e-05
8.037         	3.929450e-05
8.038         	3.930030e-05
8.039         	3.930600e-05
8.04          	3.931170e-05
8.041         	3.931730e-05
8.042         	3.932290e-05
8.043         	3.932840e-05
8.044         	3.933410e-05
8.045         	3.933980e-05
8.046         	3.934540e-05
8.047         	3.935100e-05
8.048         	3.935690e-05
8.049         	3.936280e-05
8.05          	3.936880e-05
8.051         	3.937480e-05
8.052         	3.938070e-05
8.053         	3.938660e-05
8.054         	3.939260e-05
8.055         	3.939850e-05
8.056         	3.940430e-05
8.057         	3.941020e-05
8.058         	3.941610e-05
8.059         	3.942200e-05
8.06          	3.942780e-05
8.061         	3.943360e-05
8.062         	3.943940e-05
8.063         	3.944520e-05
8.064         	3.945100e-05
8.065         	3.945670e-05
8.066         	3.946240e-05
8.067         	3.946810e-05
8.068         	3.947380e-05
8.069         	3.947940e-05
8.07          	3.948510e-05
8.071         	3.949070e-05
8.072         	3.949630e-05
8.073         	3.950190e-05
8.074         	3.950750e-05
8.075         	3.951310e-05
8.076         	3.951870e-05
8.077         	3.952430e-05
8.078         	3.952980e-05
8.079         	3.953540e-05
8.08          	3.954100e-05
8.081         	3.954660e-05
8.082         	3.955230e-05
8.083         	3.955800e-05
8.084         	3.956370e-05
8.085         	3.956950e-05
8.086         	3.957520e-05
8.087         	3.958090e-05
8.088         	3.958670e-05
8.089         	3.959260e-05
8.09          	3.959850e-05
8.091         	3.960430e-05
8.092         	3.961020e-05
8.093         	3.961600e-05
8.094         	3.962180e-05
8.095         	3.962760e-05
8.096         	3.963340e-05
8.097         	3.963920e-05
8.098         	3.964500e-05
8.099         	3.965080e-05
8.1           	3.965670e-05
8.101         	3.966250e-05
8.102         	3.966830e-05
8.103         	3.967410e-05
8.104         	3.967990e-05
8.105         	3.968570e-05
8.106         	3.969140e-05
8.107         	3.969720e-05
8.108         	3.970300e-05
8.109         	3.970880e-05
8.11          	3.971450e-05
8.111         	3.972030e-05
8.112         	3.972610e-05
8.113         	3.973170e-05
8.114         	3.973730e-05
8.115         	3.974300e-05
8.116         	3.974860e-05
8.117         	3.975420e-05
8.118         	3.975970e-05
8.119         	3.976530e-05
8.12          	3.977080e-05
8.121         	3.977640e-05
8.122         	3.978190e-05
8.123         	3.978740e-05
8.124         	3.979290e-05
8.125         	3.979840e-05
8.126         	3.980390e-05
8.127         	3.980940e-05
8.128         	3.981480e-05
8.129         	3.982030e-05
8.13          	3.982570e-05
8.131         	3.983110e-05
8.132         	3.983650e-05
8.133         	3.984190e-05
8.134         	3.984730e-05
8.135         	3.985270e-05
8.136         	3.985810e-05
8.137         	3.986340e-05
8.138         	3.986880e-05
8.139         	3.987410e-05
8.14          	3.987940e-05
8.141         	3.988480e-05
8.142         	3.989010e-05
8.143         	3.989530e-05
8.144         	3.990060e-05
8.145         	3.990620e-05
8.146         	3.991190e-05
8.147         	3.991750e-05
8.148         	3.992310e-05
8.149         	3.992870e-05
8.15          	3.993440e-05
8.151         	3.994000e-05
8.152         	3.994560e-05
8.153         	3.995120e-05
8.154         	3.995690e-05
8.155         	3.996270e-05
8.156         	3.996850e-05
8.157         	3.997430e-05
8.158         	3.998000e-05
8.159         	3.998580e-05
8.16          	3.999160e-05
8.161         	3.999730e-05
8.162         	4.000300e-05
8.163         	4.000870e-05
8.164         	4.001440e-05
8.165         	4.002010e-05
8.166         	4.002570e-05
8.167         	4.003140e-05
8.168         	4.003690e-05
8.169         	4.004240e-05
8.17          	4.004780e-05
8.171         	4.005320e-05
8.172         	4.005890e-05
8.173         	4.006450e-05
8.174         	4.007000e-05
8.175         	4.007570e-05
8.176         	4.008140e-05
8.177         	4.008710e-05
8.178         	4.009280e-05
8.179         	4.009850e-05
8.18          	4.010420e-05
8.181         	4.010990e-05
8.182         	4.011550e-05
8.183         	4.012110e-05
8.184         	4.012680e-05
8.185         	4.013240e-05
8.186         	4.013800e-05
8.187         	4.014360e-05
8.188         	4.014920e-05
8.189         	4.015480e-05
8.19          	4.016050e-05
8.191         	4.016640e-05
8.192         	4.017240e-05
8.193         	4.017830e-05
8.194         	4.018430e-05
8.195         	4.019020e-05
8.196         	4.019610e-05
8.197         	4.020190e-05
8.198         	4.020780e-05
8.199         	4.021360e-05
8.2           	4.021950e-05
8.201         	4.022530e-05
8.202         	4.023110e-05
8.203         	4.023680e-05
8.204         	4.024260e-05
8.205         	4.024830e-05
8.206         	4.025400e-05
8.207         	4.025970e-05
8.208         	4.026540e-05
8.209         	4.027110e-05
8.21          	4.027680e-05
8.211         	4.028250e-05
8.212         	4.028810e-05
8.213         	4.029370e-05
8.214         	4.029930e-05
8.215         	4.030490e-05
8.216         	4.031050e-05
8.217         	4.031610e-05
8.218         	4.032160e-05
8.219         	4.032720e-05
8.22          	4.033270e-05
8.221         	4.033820e-05
8.222         	4.034370e-05
8.223         	4.034920e-05
8.224         	4.035490e-05
8.225         	4.036050e-05
8.226         	4.036600e-05
8.227         	4.037150e-05
8.228         	4.037710e-05
8.229         	4.038270e-05
8.23          	4.038830e-05
8.231         	4.039390e-05
8.232         	4.039950e-05
8.233         	4.040510e-05
8.234         	4.041060e-05
8.235         	4.041620e-05
8.236         	4.042170e-05
8.237         	4.042730e-05
8.238         	4.043280e-05
8.239         	4.043830e-05
8.24          	4.044390e-05
8.241         	4.044940e-05
8.242         	4.045490e-05
8.243         	4.046030e-05
8.244         	4.046580e-05
8.245         	4.047130e-05
8.246         	4.047670e-05
8.247         	4.048210e-05
8.248         	4.048750e-05
8.249         	4.049290e-05
8.25          	4.049840e-05
8.251         	4.050380e-05
8.252         	4.050910e-05
8.253         	4.051450e-05
8.254         	4.051980e-05
8.255         	4.052510e-05
8.256         	4.053040e-05
8.257         	4.053570e-05
8.258         	4.054090e-05
8.259         	4.054620e-05
8.26          	4.055140e-05
8.261         	4.055670e-05
8.262         	4.056190e-05
8.263         	4.056710e-05
8.264         	4.057230e-05
8.265         	4.057750e-05
8.266         	4.058320e-05
8.267         	4.058860e-05
8.268         	4.059390e-05
8.269         	4.059920e-05
8.27          	4.060450e-05
8.271         	4.061020e-05
8.272         	4.061590e-05
8.273         	4.062160e-05
8.274         	4.062720e-05
8.275         	4.063300e-05
8.276         	4.063870e-05
8.277         	4.064430e-05
8.278         	4.064990e-05
8.279         	4.065550e-05
8.28          	4.066110e-05
8.281         	4.066670e-05
8.282         	4.067220e-05
8.283         	4.067790e-05
8.284         	4.068360e-05
8.285         	4.068930e-05
8.286         	4.069500e-05
8.287         	4.070030e-05
8.288         	4.070590e-05
8.289         	4.071160e-05
8.29          	4.071720e-05
8.291         	4.072280e-05
8.292         	4.072840e-05
8.293         	4.073400e-05
8.294         	4.073960e-05
8.295         	4.074520e-05
8.296         	4.075070e-05
8.297         	4.075620e-05
8.298         	4.076180e-05
8.299         	4.076770e-05
8.3           	4.077350e-05
8.301         	4.077940e-05
8.302         	4.078540e-05
8.303         	4.079150e-05
8.304         	4.079740e-05
8.305         	4.080320e-05
8.306         	4.080910e-05
8.307         	4.081510e-05
8.308         	4.082100e-05
8.309         	4.082670e-05
8.31          	4.083250e-05
8.311         	4.083850e-05
8.312         	4.084430e-05
8.313         	4.085020e-05
8.314         	4.085610e-05
8.315         	4.086200e-05
8.316         	4.086780e-05
8.317         	4.087370e-05
8.318         	4.087960e-05
8.319         	4.088540e-05
8.32          	4.089130e-05
8.321         	4.089710e-05
8.322         	4.090290e-05
8.323         	4.090870e-05
8.324         	4.091460e-05
8.325         	4.092040e-05
8.326         	4.092620e-05
8.327         	4.093200e-05
8.328         	4.093780e-05
8.329         	4.094360e-05
8.33          	4.094940e-05
8.331         	4.095520e-05
8.332         	4.096100e-05
8.333         	4.096670e-05
8.334         	4.097300e-05
8.335         	4.097920e-05
8.336         	4.098540e-05
8.337         	4.099150e-05
8.338         	4.099760e-05
8.339         	4.103020e-05
8.34          	4.103720e-05
8.341         	4.104330e-05
8.342         	4.104930e-05
8.343         	4.105530e-05
8.344         	4.105550e-05
8.345         	4.106100e-05
8.346         	4.106690e-05
8.347         	4.107280e-05
8.348         	4.107860e-05
8.349         	4.108440e-05
8.35          	4.109030e-05
8.351         	4.109610e-05
8.352         	4.110190e-05
8.353         	4.110780e-05
8.354         	4.111360e-05
8.355         	4.111940e-05
8.356         	4.112510e-05
8.357         	4.113080e-05
8.358         	4.113640e-05
8.359         	4.114220e-05
8.36          	4.114800e-05
8.361         	4.115380e-05
8.362         	4.115960e-05
8.363         	4.116540e-05
8.364         	4.117120e-05
8.365         	4.117690e-05
8.366         	4.118270e-05
8.367         	4.118840e-05
8.368         	4.119410e-05
8.369         	4.119990e-05
8.37          	4.120570e-05
8.371         	4.121150e-05
8.372         	4.121740e-05
8.373         	4.122310e-05
8.374         	4.122890e-05
8.375         	4.123470e-05
8.376         	4.124040e-05
8.377         	4.124600e-05
8.378         	4.125170e-05
8.379         	4.125740e-05
8.38          	4.126310e-05
8.381         	4.126870e-05
8.382         	4.127430e-05
8.383         	4.127980e-05
8.384         	4.128540e-05
8.385         	4.129100e-05
8.386         	4.129650e-05
8.387         	4.130200e-05
8.388         	4.130740e-05
8.389         	4.131290e-05
8.39          	4.131830e-05
8.391         	4.132350e-05
8.392         	4.132910e-05
8.393         	4.133490e-05
8.394         	4.134070e-05
8.395         	4.134650e-05
8.396         	4.135230e-05
8.397         	4.135800e-05
8.398         	4.136380e-05
8.399         	4.136950e-05
8.4           	4.137520e-05
8.401         	4.138080e-05
8.402         	4.138650e-05
8.403         	4.139220e-05
8.404         	4.139780e-05
8.405         	4.140350e-05
8.406         	4.140910e-05
8.407         	4.141470e-05
8.408         	4.142030e-05
8.409         	4.142590e-05
8.41          	4.143140e-05
8.411         	4.143700e-05
8.412         	4.144250e-05
8.413         	4.144800e-05
8.414         	4.145350e-05
8.415         	4.145890e-05
8.416         	4.146430e-05
8.417         	4.146970e-05
8.418         	4.147520e-05
8.419         	4.148040e-05
8.42          	4.148580e-05
8.421         	4.149130e-05
8.422         	4.149690e-05
8.423         	4.150240e-05
8.424         	4.150790e-05
8.425         	4.151340e-05
8.426         	4.151890e-05
8.427         	4.152430e-05
8.428         	4.152970e-05
8.429         	4.153510e-05
8.43          	4.154050e-05
8.431         	4.154600e-05
8.432         	4.155140e-05
8.433         	4.155690e-05
8.434         	4.156240e-05
8.435         	4.156800e-05
8.436         	4.157350e-05
8.437         	4.157910e-05
8.438         	4.158460e-05
8.439         	4.159010e-05
8.44          	4.159560e-05
8.441         	4.160100e-05
8.442         	4.160650e-05
8.443         	4.161200e-05
